content,unnecessary,mandatory,pharma,conspiracy,political,country,rushed,ingredients,side-effect,ineffective,religious,none
"@DrJacobsRad There is a long history of pharmaceutical companies trying out not-yet-ready products first in 2nd & 3rd world countries. Pfizer's vaccine has not yet been peer reviewed. If you are a real MD, you know that. Stop playing politics with people's lives. #cdnpoli #COVID19 #vaccine",0,0,0,0,1,0,1,0,0,0,0,0
"""The (Korean) government has officially acknowledged the first case of causality between receiving AstraZeneca's Covid-19 vaccine... ...and the death of a male in his 👉30s who died of thrombocytopenic thrombosis."" https://t.co/afiJU9dq0N",0,0,0,0,0,0,0,0,1,0,0,0
"Have you heard of the Nuremberg Code, Nazi? VOLUNTARY CONSENT IS ESSENTIAL. No doubt you would welcome concentration camps and gas chambers for those who chose not to take the depopulation vaccine. https://t.co/Wi74s6sRq1",0,1,0,1,0,0,0,0,0,0,0,0
@Sandy1one @RamonRazor65 Virus is milder and they are hiding it...so it has to be about the vaccine. No other logical conclusion.,1,0,0,0,0,0,0,0,0,0,0,0
"@pfizer Wait wait you make a huge claim like it’s 90% successful and then follow up saying it’s not safe. When your CEOs, scientists and their families are willing to get injected that’s when I will believe a single work you say. Your company has a track record",0,0,0,0,0,0,0,0,1,0,0,0
Washington DC #PATRIOTPARTY #Covid_19 #COVID21 #vaccincovid #vaccinations #Infirmiere #soignants #médecins #hôpitaux #Fitzer #vaccine No vaccine for me! Vaccine don't work. ✔️ https://t.co/XTbcKq6m3S,0,0,0,0,0,0,0,0,0,1,0,0
I'd rather have Covid than be injected with a Covid vaccine produced under the direction of that lunatic in the White House,0,0,0,0,0,0,0,0,1,0,0,0
"@xamn_d @natehansen42 @stella_immanuel @drsanjaygupta @TuckerCarlson Would you be doing double blind placebo controlled studies while patients are dying? Like what Pfizer did with Trovan, a couple of years back,, in Nigeria. Many of those children ended up paralyzed for life",0,0,1,0,0,0,0,0,1,0,0,0
"I'd like to explain the ""Pfizer vaccine is 90% effective!"" statement so you see why Im not excited. So far 38,955 of the 43,000 volunteers have received 2 doses of either the candidate COVID vaccine or the placebo (meningitis vaccine). 1/2",0,0,0,0,0,0,0,0,0,1,0,0
@terror_studies 28 days after second dose. Not taking that damn vaccine. It has 60% efficiency for the Indian variant and 66% for the UK strain. Pfizer has 88 for the Indian one.,0,0,0,0,0,0,0,0,0,1,0,0
@KimPKAG2020 @MAGAPATRIOT_TGM This whole shutdown is because of IHME models. The Bill and Melinda Gates foundation is the major contributor to this organization. Bill Gates owns a company called NOVAVAX. They provide vaccines. You put 2 & 2 together.,0,0,1,0,0,0,0,0,0,0,0,0
@vintagecpk @BorisJohnson Delivery drivers aren't wearing masks anymore. Unless a mask is N95 then it's ineffective against the #DeltaVariant . This virus is going to soar . ? Is what % of fully vaccinated people will catch it . We know from this weeks hospitalizations 10% will be admitted.,0,0,0,0,0,0,0,0,0,1,0,0
@DoctaDoLil @Silverknight_77 @antonnewcombe @JimBonnett @ianbrown @pfizer I have an issue with unnecessary scaremongering and forced vaccinations.,0,1,0,0,0,0,0,0,0,0,0,0
@DilipGhoshBJP Doctors killed people with aids/hiv etc. medicine .... And they written corona death First media create fear to get TRP... Then Bill Gates company create fake corona vaccine to get huge money...,0,0,1,0,0,0,0,0,0,0,0,0
"@RichWillett2 Who is going to pay for serious adverse reactions? Some people will have them, no matter how safe the vaccine can be.",0,0,0,0,0,0,0,0,1,0,0,0
Why are you injecting disinfectants into your own body? Don’t believe you are? Ever heard of a vaccine? Two common ingredients in vaccines: Thimerosal = DISINFECTANT Formaldehyde = DISINFECTANT Prove me wrong. #Q #Qanon,0,0,0,0,0,0,0,1,0,0,0,0
More evidence that the mRNA vaccines are set to eat everybody else’s lunch: Moderna set to sell 1.4 billion doses of COVID-19 vaccines NEXT YEAR. They must feel pretty confident most other vaccines will still have scaling problems. https://t.co/Qc8SefFEWW,0,0,1,0,0,0,0,0,0,0,0,0
"In Israel, 275 cases of myocarditis among 5 million vaccinated. ""The study found there is a probable link between receiving the second dose of Pfizer vaccine & the appearance of myocarditis among men aged 16 to 30... 95% of the cases mild."" https://t.co/p9Qmtch1FL",0,0,0,0,0,0,0,0,1,0,0,0
@snj_1970 @J_Bloodworth While Covid illness is considered a bigger risk than a vaccine nothing will stop it's adoption. And govts in panic over economic collapse want to point to vaccination program to say its fixed and safe to get back to normal,0,0,0,0,1,0,0,0,1,0,0,0
"They made a vaccine that doesn’t make you immune from contracting the virus LOL  As a matter of fact you can take the vaccine right now & still contract the virus minutes later LMFAO  They told you people it prevent “sEveRe ReAcTiOnS” LEMAOOO  At the end of the day, it’s BUSINESS",0,0,1,0,0,0,0,0,0,1,0,0
"27 YEAR OLD NURSE MEGI BAKRADZE, DIES AFTER RECEIVING ASTRAZENECA COVID VACCINE [2021-03-19] (VIDEO) https://t.co/rktfWx4l6D via @BitChute",0,0,0,0,0,0,0,0,1,0,0,0
#Fauci is an insider. He knows things that the public does not know. He knows that the #Pfizer #vaccine is no good against the UK strain of #COVID_19. https://t.co/6dw21Y5SVY,0,0,0,0,0,0,0,0,0,1,0,0
The first Covid vaccine that I definitely will not take 🏆,0,0,0,0,0,0,0,0,0,0,0,1
U.S. health authorities recommended pausing the Johnson and Johnson’s vaccine rollout after six women developed a rare but severe blood clot after receiving the shot. CGTN’s Owen Fairclough received J&J vaccine less than 24 hours before the announcement was made. Here's his take. https://t.co/NXIEdXDe2g,0,0,0,0,0,0,0,0,1,0,0,0
@VapidVixen @Covid_19_UK The virus is real. It was allowed to spread in the West (ignorance or malice - take your pick). There will be huge unemployment. There will be bailouts for the rich that dwarf 2009. You will be forced to take a covid vaccine (whether it works or not) yearly.  Take it in and plan,0,1,0,0,0,0,0,0,0,0,0,0
Danger: Warning over Pfizer vaccine roll-out as two NHS staff suffer 'anaphylactoid reaction': Regulators urge people with history of 'significant' allergies NOT to have injection - just 24 hours after Britain's mass inoculation kicked off https://t.co/rZfW2rCj4c,0,0,0,0,0,0,0,0,1,0,0,0
@thehill @ScoonTv So what are they doing with current soldiers who’ve had COVID and likely WORSE reactions because of the battery of vaccines they’ve been shot up with?!,0,0,0,0,0,0,0,0,1,0,0,0
The vaccine that #Pfizer records 90 percent effectiveness is only effective with a second shot. So will the FDA approve a drug that requires two shots to get within their margin of effectiveness? Was today's announcement a gift so they get go ahead. #TruthMatters #COVID19,0,0,0,0,0,0,0,0,0,1,0,0
@danielsgoldman @Ready4NextPOTUS @realDonaldTrump @SafetyPinDaily @SandiDeMita @HillBeverlyhill Properly a fake vaccine. Remember the Russians (GRU) tried to steal our vaccine data. So any vaccine that’s rushed for Trumps political advantage is very dangerous. No senior should agree to use it. Trump is desperate.,0,0,0,0,1,0,1,0,0,0,0,0
@GOP @realDonaldTrump Take the Russian vaccine. Let us know how it goes.,0,0,0,0,1,0,0,0,0,0,0,0
Wisconsin pharmacist ruined Moderna COVID vaccine because he thought it was unsafe 📰 » https://t.co/U4DhVheikc https://t.co/yBm3hOovFJ,0,0,0,0,0,0,0,0,0,1,0,0
"@realDonaldTrump Mr Trump, I think if they want to test this new live Corona Vaccine out, that it should be given to all the celebrities that claim they have the virus and are in self isolation like Tom Hanks, the prince in England all those promoting the virus like the fake news! Lol.",0,0,0,1,0,0,0,0,0,0,0,0
"@OddValiant @GKJill Gates is linked to almost everyone one of these things that's why so many have been critical of him. Nanoparticle DNA altering vaccines & Moderna, using brain waves for mining cryptocurrency, ID2020 alliance... You can't make this stuff up smh. God bless guys",0,0,0,1,0,0,0,1,1,0,0,0
"For the record, probably won’t get in line for the Russian version of the vaccine. I’ve seen what it does to those who oppose Putin",0,0,0,0,0,1,0,0,0,0,0,0
@RUMINT79 How is it called a vaccine when it's just a hair better than a coin flip?,0,0,0,0,0,0,0,0,0,1,0,0
.@BillReineke @RiordanMcClain Please join @AlCutrona in seeking to block any kind of vaccine passport in Ohio! Thank you,0,1,0,0,0,0,0,0,0,0,0,0
"Well, let me ask you--would you take a vaccine from Russia when Putin just poisoned his opponent in the election.  Not me.  The griffter, Trump will try to make money on it.  He'll buy up the stock and then promote it like he does oleander, a rat poison.",0,0,0,0,1,1,0,0,0,0,0,0
New Brunswick reports blood clot death after AstraZeneca vaccine | Toronto Sun https://t.co/zDfdDud1EH,0,0,0,0,0,0,0,0,1,0,0,0
"@CromwellStuff @C53758546Mandy @BorisJohnson With the media pushing hard for vaccine passports/id. Boris has one chance left to prove that he is indeed, conservative. If he caves in and divides the people further, he will destroy what is left of his credibility. He has shown little fortitude thus far, so I fear the worst.",0,1,0,0,0,0,0,0,0,0,0,0
@jpg1962 @JackieMayes5 @JuliaHB1 I certainly agree there. In fact it's immoral. Johnson stated yesterday that he'd be rolling out the vaccine *next year* to the developing world. However we get unnecessary boosters first. It's disgusting as the vax is working well against Delta. And there are no known VOC's.,1,0,0,0,0,0,0,0,0,0,0,0
"PROOF That AstraZeneca’s COVID-19 Vaccine is Made With Aborted Human Fetal Tissue https://t.co/fJqmeNlTYC A new video overview of the COVID-19 vaccine label for AstraZeneca’s vaccine reveals that it’s made with MRC-5, a strain of aborted human fetal tissue. The video was original",0,0,0,0,0,0,0,1,0,0,0,0
"Truth under attack: A Pfizer Rep. made the false claim that Covid Vaccines kill the Virus. False. These vaccines are prophylactics! ""COVID vaccines will prevent symptoms (Asymtomatic) in those who become infected, rather than kill the virus itself"", Dr. Fauci,",0,0,0,0,0,0,0,0,0,1,0,0
"@hassi94 @francesbarber13 And noone should trust pfizer, they don't even trust their product enough to stand behind it if things go wrong, they have indemnity from litigation. Same deal they did with the Nigerians after using their kids as guinea pigs https://t.co/1lskMw9WTn",0,0,1,0,0,0,0,0,0,0,0,0
There was a brief moment of sanity early August when the death of a 34 y.o. who received the AstraZeneca vaccine was widely reported minus ghoulish sensationalism. So much for that!,0,0,0,0,0,0,0,0,1,0,0,0
"@DPJHodges The LAST THING on earth this UK government wants is an end to the 'Corona crisis'. That is why they're pumping out their fraudulent & meaningless 'case' BS - to keep it going, until they can inject everyone with their sinister 'vaccine'.",0,0,0,0,1,0,0,0,0,0,0,0
"@PoliticsForAlI @johndarts2020 @Telegraph Everyone doesn't need the ""vaccine"" children are not at risk. Follow the science",1,0,0,0,0,0,0,0,0,0,0,0
@Chirpy52249433 @novusweirdo @FrMatthewLC @USCCB Yes apparently they're faster to make because don't have to grow in an actual lab. Yikes. Trump wanted something fast maybe for election. And his Warp Speed czar with Moderna background also nixed it. I would never take a genetic vaccine so it's weird to watch people so excited.,0,0,0,0,1,0,1,0,0,0,0,0
"Former Chief Science Officer for Pfizer Says ""Second Wave"" Faked on False-Positive COVID Tests, people stop getting tested, if sick stay home until better just like any other illness you got prior to C-19. Wake Up!! https://t.co/5Dln0fkiE2",0,0,0,1,0,0,0,0,0,0,0,0
#BREAKING #UPDATE #Alert #CovidVaccine #Moderna Chief Medical Officer Confirms mRNA Injection For COVID-19 Can Change Your Genetic Code... WATCH: Moderna Exec Talks About How MRNA Vaccines Edit Genetic Code https://t.co/AGybgHqcLJ,0,0,0,0,0,0,0,0,1,0,0,0
"so they are probably going to call it a day at 30% of the population vaccinated, and make the rest available to those that choose it. Herd immunity will be declared attained via natural infection plus the minority of people who have gotten the vaccine. It will never be anywhere",0,0,0,0,0,0,0,0,0,1,0,0
"@danyaldhondy @Simonlester1971 @DipsGill25 @JuliaHB1 You purposely failed to say the Oxford vaccine does not contain a inactive strain virus, it a different virus, which gives chimps a cold, and in humans, produces again a similar protein, that then creates a similar antibody response, again, no immunity, still contagious.",0,0,0,0,0,0,0,1,0,0,0,0
@100mis @timetravelStu @Fredthedagg @DanielAndrewsMP @CathLAndrews Her call on AZ was wrong. The risk of death from Covid is about 2 in a 100. From Astra Zeneca it's about 1 in a million. It's called understanding the risks. But what it doesn't account for is if there are 0 Covid cases - at that point the vaxx looks riskier tho it is not.,0,0,0,0,0,0,0,0,1,0,0,0
@Liz_Wheeler They want us to wait for a vaccine that’s not out yet and they don’t know if it even works. I think it’s about a lot more than a virus.,0,0,0,0,0,0,0,0,0,1,0,0
Search Results from the #VAERS Database Infant died after exposure to #Pfizer vaccinated mother's breast milk #CovidVaccine #Vaccinedeaths https://t.co/Kp1h3UpkRF,0,0,0,0,0,0,0,0,1,0,0,0
@Kent_Online There’s been stupid idea after stupid idea during this last year. Nothing makes sense really but this is right up there. A bloody vaccine passport to get into a pub. Deary me. We’re heading down a dark road if you bring in restrictions like this.,0,1,0,0,0,0,0,0,0,0,0,0
"@JoySwan12 @HempleLouise I'm a flat earth anti vaxxer. I couldn't give a toss about the Queen, though. I see the brainwashed government lovers getting upset that the open minded, critical thinkers are able to voice their opinions (reasonable and widely shared).",1,0,0,0,1,0,0,0,0,0,0,0
@BorisJohnson not knowing the effects on people i sure hope she doesn't die from vaccine but they would say it was from old age . putting something in our bodies we are not sure of may be deadly to some,0,0,0,0,0,0,0,0,1,0,0,0
